layer_id,layer,duration,voltage_avg,voltage_stdev,voltage_min,voltage_max,current_avg,current_stdev,current_min,current_max,power_avg,power_stdev,power_min,power_max,energy
8,RESHAPE,9e-06,1.802382,0.000190825667232275,1.8021047,1.8027285,0.005049346,5.5191365390783176e-05,0.004996468,0.005172982,0.009100843,9.884947940008715e-05,0.0090060355,0.009323071,8.190758898854256e-08
9,FULLY_CONNECTED,2.9e-05,1.8023901,0.0004893025616183877,1.8015219,1.8038964,0.005607963,0.00023105379659682512,0.005273816,0.0060195373,0.010107764,0.00041704950854182243,0.009506658,0.0108504975,2.931251572445035e-07
10,LOGISTIC,2.3e-05,1.8024657,0.0006307346629910171,1.8010513,1.8035294,0.005453284,0.0002055935765383765,0.005206036,0.0057990965,0.009829369,0.00037087989039719105,0.009376338,0.010447268,2.260754955932498e-07
11,DEQUANTIZE,9e-06,1.8022567,0.0005996482796035707,1.8012452,1.803282,0.0052139163,0.0002096155658364296,0.004937322,0.0055187736,0.009396763,0.0003764433495234698,0.008903384,0.009940664,8.457086328417064e-08
1,QUANTIZE,0.000765,1.8021668,0.0006577922613359988,1.8000057,1.8042411,0.005703364,0.00025800225557759404,0.004994451,0.006182761,0.010278409,0.00046488133375532925,0.009001715,0.0111432085,7.862983150407672e-06
2,CONV_2D,0.001003,1.8025577,0.0006661813240498304,1.8002632,1.8046451,0.0053815623,0.000452751643024385,0.0047547687,0.0074684615,0.009700516,0.0008152766968123615,0.008571817,0.0134497965,9.729617787525058e-06
3,MAX_POOL_2D,8.3e-05,1.8021616,0.0005958156543783844,1.800958,1.803822,0.006209742,0.0005822951206937432,0.005117822,0.0071950974,0.0111909,0.0010488186962902546,0.009220766,0.012972275,9.288446707651019e-07
4,CONV_2D,0.002853,1.8023291,0.000687778927385807,1.7996098,1.804432,0.0067412667,0.0006360744591802359,0.0051550097,0.008994904,0.012149842,0.0011447229189798236,0.009292984,0.016197698,3.466350052691996e-05
5,MAX_POOL_2D,0.000191,1.8021476,0.000597988604567945,1.8004876,1.8035715,0.00636019,0.0004370332753751427,0.0050086635,0.0070209233,0.011461961,0.0007870309636928141,0.009023548,0.012657259,2.189234566874802e-06
6,CONV_2D,0.001286,1.8019844,0.0006747158477082849,1.799902,1.8040888,0.0068218876,0.0007115440093912184,0.005008342,0.008944812,0.012292829,0.0012810479383915663,0.009029006,0.016117487,1.5808578534051776e-05
